Unnamed: 0,Unnamed: 0.1,date,iso3166,Net generation,unit_x,Retail sales of electricity,unit_y,Revenue from retail sales of electricity,unit_x.1,Average retail price of electricity,unit_y.1,Number of customer accounts,unit,TAVG,TMAX,TMIN,state
2407,571,2015-05-01,USA-WA,8090.1702,thousand megawatthours,6676.77463,million kilowatthours,475.90966,million dollars,7.13,cents per kilowatthour,3332964.0,number of customers,55.297747747747756,65.99196428571427,44.63513513513514,Washington
2408,572,2015-04-01,USA-WA,8490.4414,thousand megawatthours,7467.50655,million kilowatthours,534.49072,million dollars,7.16,cents per kilowatthour,3332284.0,number of customers,45.292920353982346,55.84628820960699,34.763274336283196,Washington
2409,573,2015-03-01,USA-WA,10196.11617,thousand megawatthours,7919.46851,million kilowatthours,572.94183,million dollars,7.23,cents per kilowatthour,3338288.0,number of customers,44.764414414414375,54.06457399103138,35.48828828828829,Washington
2410,574,2015-02-01,USA-WA,9807.08225,thousand megawatthours,7682.90215,million kilowatthours,565.40208,million dollars,7.36,cents per kilowatthour,3338680.0,number of customers,41.01751152073732,47.849082568807326,34.22064220183484,Washington
2411,575,2015-01-01,USA-WA,10673.9578,thousand megawatthours,8775.79234,million kilowatthours,638.81443,million dollars,7.28,cents per kilowatthour,3316490.0,number of customers,36.698253275109174,42.29739130434777,31.134061135371162,Washington
2412,576,2015-12-01,USA-WI,5615.25738,thousand megawatthours,5766.75392,million kilowatthours,598.60383,million dollars,10.38,cents per kilowatthour,3015011.0,number of customers,32.9497267759563,38.49999999999999,27.401639344262296,Wisconsin
2413,577,2015-11-01,USA-WI,4991.65399,thousand megawatthours,5355.21394,million kilowatthours,556.10223,million dollars,10.38,cents per kilowatthour,2994815.0,number of customers,40.150543478260865,49.13118279569894,31.21358695652173,Wisconsin
2414,578,2015-10-01,USA-WI,4893.69493,thousand megawatthours,5355.53713,million kilowatthours,571.19984,million dollars,10.67,cents per kilowatthour,3003641.0,number of customers,49.54516129032259,59.79139784946239,39.31711229946525,Wisconsin
2415,579,2015-09-01,USA-WI,5763.45353,thousand megawatthours,5917.20639,million kilowatthours,656.05362,million dollars,11.09,cents per kilowatthour,3006490.0,number of customers,65.32849462365589,75.7010752688172,54.964516129032276,Wisconsin
2416,580,2015-08-01,USA-WI,6276.3975,thousand megawatthours,6282.30779,million kilowatthours,693.98371,million dollars,11.05,cents per kilowatthour,3004782.0,number of customers,67.02043010752682,76.80215053763442,57.23978494623656,Wisconsin
2417,581,2015-07-01,USA-WI,6519.89781,thousand megawatthours,6328.57306,million kilowatthours,705.86172,million dollars,11.15,cents per kilowatthour,3006891.0,number of customers,68.82417582417581,79.63406593406593,58.01923076923074,Wisconsin
2418,582,2015-06-01,USA-WI,5630.05827,thousand megawatthours,5612.848000000001,million kilowatthours,629.2334900000002,million dollars,11.21,cents per kilowatthour,2997275.0,number of customers,64.18461538461538,74.81263736263735,53.55549450549451,Wisconsin
2419,583,2015-05-01,USA-WI,4957.72314,thousand megawatthours,5342.56919,million kilowatthours,567.8735,million dollars,10.63,cents per kilowatthour,2994226.0,number of customers,56.920430107526904,68.01666666666667,45.82096774193549,Wisconsin
2420,584,2015-04-01,USA-WI,4653.41526,thousand megawatthours,5209.07491,million kilowatthours,547.6166,million dollars,10.51,cents per kilowatthour,3003714.0,number of customers,45.32962962962964,56.936507936507944,33.723809523809535,Wisconsin
2421,585,2015-03-01,USA-WI,5411.39267,thousand megawatthours,5682.68759,million kilowatthours,595.6455599999998,million dollars,10.48,cents per kilowatthour,2990543.0,number of customers,31.07860962566845,42.29411764705885,19.86310160427807,Wisconsin
2422,586,2015-02-01,USA-WI,5538.813120000002,thousand megawatthours,5660.74175,million kilowatthours,601.70605,million dollars,10.63,cents per kilowatthour,2983745.0,number of customers,8.393121693121692,18.61851851851852,-1.8354497354497352,Wisconsin
2423,587,2015-01-01,USA-WI,6108.42564,thousand megawatthours,6185.41825,million kilowatthours,648.42016,million dollars,10.48,cents per kilowatthour,3001303.0,number of customers,16.212834224598936,23.91069518716577,8.507486631016043,Wisconsin
2424,588,2015-12-01,USA-WV,5725.240629999998,thousand megawatthours,2598.0479800000007,million kilowatthours,217.14792000000003,million dollars,8.36,cents per kilowatthour,1015370.0,number of customers,45.87183098591549,55.57887323943661,36.1821917808219,West Virginia
2425,589,2015-11-01,USA-WV,5308.72329,thousand megawatthours,2373.80292,million kilowatthours,199.69418,million dollars,8.41,cents per kilowatthour,1016183.0,number of customers,47.94794520547944,59.56266666666665,36.35890410958905,West Virginia
2426,590,2015-10-01,USA-WV,3821.99001,thousand megawatthours,2408.67617,million kilowatthours,197.46909,million dollars,8.2,cents per kilowatthour,1010766.0,number of customers,53.689041095890396,65.14666666666669,42.117808219178094,West Virginia
2427,591,2015-09-01,USA-WV,6003.04629,thousand megawatthours,2469.24224,million kilowatthours,203.15252,million dollars,8.23,cents per kilowatthour,1013647.0,number of customers,67.16027397260274,78.21643835616439,56.12054794520548,West Virginia
2428,592,2015-08-01,USA-WV,6704.429370000002,thousand megawatthours,2744.39876,million kilowatthours,230.65516,million dollars,8.4,cents per kilowatthour,1013251.0,number of customers,70.084,81.52933333333338,58.64266666666668,West Virginia
2429,593,2015-07-01,USA-WV,7028.88776,thousand megawatthours,2706.9151,million kilowatthours,225.3448,million dollars,8.32,cents per kilowatthour,1013262.0,number of customers,72.17066666666666,81.91973684210525,62.45,West Virginia
2430,594,2015-06-01,USA-WV,6120.4864,thousand megawatthours,2659.44072,million kilowatthours,219.47943,million dollars,8.25,cents per kilowatthour,1013807.0,number of customers,70.51486486486488,80.43684210526312,60.5635135135135,West Virginia
2431,595,2015-05-01,USA-WV,5337.66106,thousand megawatthours,2594.67313,million kilowatthours,204.72957,million dollars,7.89,cents per kilowatthour,1013621.0,number of customers,64.59594594594594,77.78378378378378,51.30394736842105,West Virginia
2432,596,2015-04-01,USA-WV,4382.90836,thousand megawatthours,2283.30353,million kilowatthours,181.68238,million dollars,7.96,cents per kilowatthour,1016007.0,number of customers,52.477027027027034,65.26933333333335,39.69594594594595,West Virginia
2433,597,2015-03-01,USA-WV,6178.64756,thousand megawatthours,2824.24076,million kilowatthours,226.28393,million dollars,8.01,cents per kilowatthour,1017989.0,number of customers,38.98684210526317,51.02207792207793,27.04473684210527,West Virginia
2434,598,2015-02-01,USA-WV,7793.57673,thousand megawatthours,3252.20799,million kilowatthours,255.20761,million dollars,7.85,cents per kilowatthour,1017793.0,number of customers,21.67088607594936,32.832911392405066,10.593749999999998,West Virginia
2435,599,2015-01-01,USA-WV,7889.671440000001,thousand megawatthours,3388.0767,million kilowatthours,260.01012000000003,million dollars,7.67,cents per kilowatthour,1017845.0,number of customers,28.105194805194802,36.91410256410257,19.34285714285715,West Virginia
2436,600,2015-12-01,USA-WY,4212.279070000001,thousand megawatthours,1494.5588699999996,million kilowatthours,115.93991,million dollars,7.76,cents per kilowatthour,337418.0,number of customers,20.546929824561406,30.47903930131004,10.589473684210523,Wyoming
2437,601,2015-11-01,USA-WY,4071.18445,thousand megawatthours,1412.42058,million kilowatthours,111.6416,million dollars,7.9,cents per kilowatthour,336908.0,number of customers,28.0331877729258,38.89653679653683,17.127947598253282,Wyoming
2438,602,2015-10-01,USA-WY,3948.22792,thousand megawatthours,1384.19682,million kilowatthours,111.95116000000002,million dollars,8.09,cents per kilowatthour,337326.0,number of customers,47.21637931034483,59.29914529914533,35.111637931034515,Wyoming
2439,603,2015-09-01,USA-WY,3838.17794,thousand megawatthours,1356.8749300000004,million kilowatthours,107.339,million dollars,7.91,cents per kilowatthour,337244.0,number of customers,57.39134199134201,72.64913793103449,42.08922413793103,Wyoming
2440,604,2015-08-01,USA-WY,4565.71588,thousand megawatthours,1406.46331,million kilowatthours,112.74349,million dollars,8.02,cents per kilowatthour,336645.0,number of customers,62.23766233766234,77.35172413793106,47.076293103448286,Wyoming
2441,605,2015-07-01,USA-WY,4436.89285,thousand megawatthours,1341.99111,million kilowatthours,107.57391,million dollars,8.02,cents per kilowatthour,336649.0,number of customers,61.71478260869565,75.61255411255411,47.761038961038935,Wyoming
2442,606,2015-06-01,USA-WY,3989.73366,thousand megawatthours,1375.88211,million kilowatthours,110.11136,million dollars,8.0,cents per kilowatthour,336268.0,number of customers,61.11293103448273,75.14741379310344,47.08240343347637,Wyoming
2443,607,2015-05-01,USA-WY,3662.4769,thousand megawatthours,1363.56277,million kilowatthours,109.83194,million dollars,8.05,cents per kilowatthour,336257.0,number of customers,45.879203539823024,56.12719298245612,35.64449339207047,Wyoming
2444,608,2015-04-01,USA-WY,3835.93256,thousand megawatthours,1367.08269,million kilowatthours,109.12117,million dollars,7.98,cents per kilowatthour,336187.0,number of customers,39.75701754385966,52.57423580786026,26.938864628820944,Wyoming
2445,609,2015-03-01,USA-WY,4210.917420000002,thousand megawatthours,1430.61612,million kilowatthours,117.71262,million dollars,8.23,cents per kilowatthour,335971.0,number of customers,36.11415929203541,49.515283842794744,22.708810572687224,Wyoming
2446,610,2015-02-01,USA-WY,3786.78566,thousand megawatthours,1405.03781,million kilowatthours,112.13461,million dollars,7.98,cents per kilowatthour,335638.0,number of customers,27.26228070175439,38.58658008658009,15.959210526315793,Wyoming
2447,611,2015-01-01,USA-WY,4408.19479,thousand megawatthours,1586.07489,million kilowatthours,122.99852,million dollars,7.75,cents per kilowatthour,335152.0,number of customers,24.650869565217405,35.478448275862064,13.846086956521745,Wyoming
2448,0,2014-12-01,USA-AK,573.3174799999998,thousand megawatthours,575.3075299999998,million kilowatthours,95.75773,million dollars,16.64,cents per kilowatthour,337699.0,number of customers,19.16920415224913,24.31695501730104,13.988275862068972,Alaska
2449,1,2014-11-01,USA-AK,526.45283,thousand megawatthours,529.6270599999998,million kilowatthours,95.36961,million dollars,18.01,cents per kilowatthour,337873.0,number of customers,22.54370860927153,28.200662251655636,16.8798013245033,Alaska
2450,2,2014-10-01,USA-AK,486.39902,thousand megawatthours,504.28877,million kilowatthours,91.4101,million dollars,18.13,cents per kilowatthour,338273.0,number of customers,29.3093851132686,35.468608414239476,23.148543689320412,Alaska
2451,3,2014-09-01,USA-AK,459.58675,thousand megawatthours,484.49879,million kilowatthours,86.03916,million dollars,17.76,cents per kilowatthour,337651.0,number of customers,45.18681672025723,53.14919614147912,37.22700964630224,Alaska
2452,4,2014-08-01,USA-AK,470.76558,thousand megawatthours,484.64498,million kilowatthours,88.8816,million dollars,18.34,cents per kilowatthour,336944.0,number of customers,53.98924050632912,62.210971786833824,45.75443037974685,Alaska
2453,5,2014-07-01,USA-AK,470.27258,thousand megawatthours,475.16565,million kilowatthours,88.43238000000002,million dollars,18.61,cents per kilowatthour,336607.0,number of customers,55.10123839009288,63.59567901234568,46.65541795665636,Alaska
2454,6,2014-06-01,USA-AK,459.2623,thousand megawatthours,462.41728,million kilowatthours,85.39568,million dollars,18.47,cents per kilowatthour,335835.0,number of customers,50.49267515923566,59.411746031746034,41.645541401273924,Alaska
2455,7,2014-05-01,USA-AK,471.81749,thousand megawatthours,470.94323,million kilowatthours,84.67426999999998,million dollars,17.98,cents per kilowatthour,335337.0,number of customers,46.02151898734176,56.498738170347,35.527848101265796,Alaska
2456,8,2014-04-01,USA-AK,500.64697,thousand megawatthours,493.14285,million kilowatthours,81.84926,million dollars,16.6,cents per kilowatthour,322895.0,number of customers,32.07120253164559,42.13417721518982,22.011708860759484,Alaska
2457,9,2014-03-01,USA-AK,521.13439,thousand megawatthours,551.97612,million kilowatthours,91.60209,million dollars,16.6,cents per kilowatthour,328856.0,number of customers,19.398107255520515,30.154402515723266,8.645110410094638,Alaska
2458,10,2014-02-01,USA-AK,528.7715400000002,thousand megawatthours,531.57257,million kilowatthours,88.60191999999998,million dollars,16.67,cents per kilowatthour,328126.0,number of customers,9.814999999999994,18.129687500000014,1.506542056074765,Alaska
2459,11,2014-01-01,USA-AK,574.4027,thousand megawatthours,601.22718,million kilowatthours,98.11932,million dollars,16.32,cents per kilowatthour,328661.0,number of customers,21.880582524271844,27.48381877022652,16.253225806451617,Alaska
2460,12,2014-12-01,USA-AL,12786.62489,thousand megawatthours,7325.93351,million kilowatthours,644.4934900000002,million dollars,8.8,cents per kilowatthour,2553017.0,number of customers,49.541747572815545,59.53076923076925,39.50679611650486,Alabama
2461,13,2014-11-01,USA-AL,12044.20207,thousand megawatthours,6759.14673,million kilowatthours,609.16298,million dollars,9.01,cents per kilowatthour,2548615.0,number of customers,48.18543689320388,60.8826923076923,35.522330097087384,Alabama
2462,14,2014-10-01,USA-AL,10951.89294,thousand megawatthours,6967.664859999999,million kilowatthours,614.46417,million dollars,8.82,cents per kilowatthour,2548918.0,number of customers,65.26818181818182,78.25909090909092,52.27909090909092,Alabama
2463,15,2014-09-01,USA-AL,12467.67924,thousand megawatthours,8087.947120000002,million kilowatthours,767.82804,million dollars,9.49,cents per kilowatthour,2546868.0,number of customers,76.48504672897198,86.8574074074074,66.0766355140187,Alabama
2464,16,2014-08-01,USA-AL,13732.21589,thousand megawatthours,8614.98509,million kilowatthours,844.43941,million dollars,9.8,cents per kilowatthour,2547488.0,number of customers,79.60183486238536,90.87339449541278,68.33853211009176,Alabama
2465,17,2014-07-01,USA-AL,13630.34672,thousand megawatthours,8442.19332,million kilowatthours,828.5799599999998,million dollars,9.81,cents per kilowatthour,2543766.0,number of customers,77.77431192660552,88.15229357798167,67.39633027522937,Alabama
2466,18,2014-06-01,USA-AL,13076.6974,thousand megawatthours,7907.461590000001,million kilowatthours,770.92175,million dollars,9.75,cents per kilowatthour,2534603.0,number of customers,77.75882352941174,87.42427184466023,68.07058823529414,Alabama
